user,month,genre,pct
Gabi,2022-12,Hip-Hop,0.09191473609047533
Gabi,2023-01,Hip-Hop,0.09524830715138231
Gabi,2023-02,Hip-Hop,0.1021926059077397
Gabi,2023-03,Hip-Hop,0.12626408095655553
Gabi,2023-04,Hip-Hop,0.12301141288726695
Gabi,2023-05,Hip-Hop,0.13820850947741775
Gabi,2023-06,Hip-Hop,0.12483143541272251
Gabi,2023-07,Hip-Hop,0.1434082236582769
Gabi,2023-08,Hip-Hop,0.18606165505625025
Gabi,2023-09,Hip-Hop,0.18980026319945933
Gabi,2023-10,Hip-Hop,0.15770425285928383
Gabi,2023-11,Hip-Hop,0.11223598541446721
Gabi,2023-12,Hip-Hop,0.10671098436319724
Gabi,2024-01,Hip-Hop,0.10766265474780544
Gabi,2024-02,Hip-Hop,0.07620548469031051
Gabi,2024-03,Hip-Hop,0.04802570504874179
Gabi,2024-04,Hip-Hop,0.0684118052006402
Gabi,2024-05,Hip-Hop,0.072035327024844
Gabi,2024-06,Hip-Hop,0.08179325434853531
Gabi,2024-07,Hip-Hop,0.07162449594811543
Gabi,2024-08,Hip-Hop,0.06980394901752829
Gabi,2024-09,Hip-Hop,0.06389022550579272
Gabi,2024-10,Hip-Hop,0.06911701770316764
Gabi,2024-11,Hip-Hop,0.08156387523220356
Gabi,2024-12,Hip-Hop,0.09618629112165726
Gabi,2025-01,Hip-Hop,0.08341399585040817
Gabi,2025-02,Hip-Hop,0.07686091198104776
Gabi,2025-03,Hip-Hop,0.0854959922277271
Gabi,2025-04,Hip-Hop,0.07579181846638687
Gabi,2025-05,Hip-Hop,0.07708027779231669
Gabi,2025-06,Hip-Hop,0.06406261885420368
Gabi,2025-07,Hip-Hop,0.07409394617349165
Gabi,2025-08,Hip-Hop,0.06746962033186367
Gabi,2025-09,Hip-Hop,0.06757021219524172
Gabi,2025-10,Hip-Hop,0.0799722055952354
Gabi,2025-11,Hip-Hop,0.07572832063470629
Gabi,2025-12,Hip-Hop,0.06009630452099258
Gabi,2026-01,Hip-Hop,0.03970259865130805
Gabi,2026-02,Hip-Hop,0.054947668401655804
Gabi,2026-03,Hip-Hop,0.0989012580976542
Gabi,2026-04,Hip-Hop,0.10667639900262153
Gabi,2026-05,Hip-Hop,0.11393937970994333
Maribel,2023-07,Hip-Hop,0.027649718034100677
Maribel,2023-08,Hip-Hop,0.04419297982554445
Maribel,2023-09,Hip-Hop,0.09434425262041228
Maribel,2023-10,Hip-Hop,0.14687948823929664
